index_right,restaurant_count,avg_pricing,avg_rating,categories
148.0,150.0,417.0,3.708,"North Indian, Continental, Chinese, Bar Food, Beverages, Kerala, South Indian, Chinese, North Indian, Mughlai, Chinese, Fast Food, Beverages, Fast Food, Desserts, Beverages, Bakery, North Indian, Biryani, South Indian, South Indian, North Indian, Chinese, Arabian, Mughlai, Chinese, Fast Food, Bengali, North Indian, Biryani, North Indian, Chinese, Hyderabadi, Andhra, Wraps, North Indian, Odia, South Indian, Odia, North Indian, Andhra, Biryani, North Indian, Chinese, Street Food, North Indian, South Indian, Beverages, Cafe, Fast Food, Beverages, Chinese, Fast Food, North Indian, Biryani, Rolls, Beverages, Fast Food, Chinese, North Indian, Biryani, Continental, North Indian, Asian, Biryani, Fast Food, North Indian, Seafood, Biryani, Chinese, Ice Cream, Biryani, Chettinad, Chinese, South Indian, North Indian, Chinese, Biryani, Biryani, North Indian, Chinese, Rolls, Fast Food, Street Food, North Indian, Street Food, North Indian, Bihari, Desserts, Beverages, Ice Cream, North Indian, Biryani, Cafe, Biryani, North Indian, Chinese, Andhra, Hyderabadi, North Indian, Chinese, Fast Food, Burger, Sandwich, Chinese, North Indian, Mughlai, Chinese, North Indian, Seafood, Chinese, Biryani, Chinese, North Indian, Mughlai, Andhra, North Indian, South Indian, North Indian, Chinese, Street Food, Desserts, Beverages, Rolls, Fast Food, North Indian, Continental, Chinese, Steak, Beverages, North Indian, Fast Food, Chinese, Beverages, Cafe, North Indian, Fast Food, Beverages, Kerala, Chinese, South Indian, Street Food, North Indian, Mithai, South Indian, North Indian, Mughlai, Biryani, North Indian, South Indian, Tea, Beverages, Fast Food, Fast Food, Mughlai, Biryani, North Indian, Beverages, Fast Food, Desserts, North Indian, Chinese, Biryani, Chinese, Mughlai, Biryani, South Indian, Fast Food, Beverages, Ice Cream, North Indian, Fast Food, Asian, Mughlai, Desserts, Juices, Healthy Food, Salad, Beverages, Desserts, Street Food, Mithai, Chinese, North Indian, Italian, Fast Food, Mithai, North Indian, Street Food, Kerala, South Indian, Beverages, BBQ, Biryani, North Indian, Chinese, North Indian, Chinese, Fast Food, Chinese, Sandwich, Burger, Rolls, Lebanese, Italian, Beverages, Juices, Bakery, Fast Food, Beverages, Pasta, Beverages, South Indian, Chinese, Continental, Fast Food, Mangalorean, Chinese, Seafood, Mithai, Street Food, North Indian, Biryani, Chinese, North Indian, Mughlai, Biryani, Andhra, North Indian, Chinese, Mughlai, North Indian, South Indian, Chinese, Kerala, Beverages, Healthy Food, Fast Food, North Indian, Beverages, North Indian, Chinese, Street Food, Beverages, Andhra, Biryani, Rolls, Lebanese, Juices, Beverages, Andhra, North Indian, Chinese, Andhra, North Indian, Chinese, Arabian, Lebanese, Kerala, Pizza, Fast Food, Chinese, Beverages, Cafe, Lebanese, South Indian, Chinese, Biryani, Fast Food, Beverages, North Indian, Mughlai, Chinese, Biryani, Seafood, Rolls, South Indian, North Indian, Andhra, South Indian, Chinese, North Indian, North Indian, Chinese, Street Food, Fast Food, Tea, Beverages, Burger, Fast Food, North Indian, Fast Food, Biryani, North Indian, Fast Food, Beverages, Fast Food, South Indian, Chinese, North Indian, Street Food, Biryani, North Indian, Chinese, North Indian, Fast Food, Beverages, Rolls, Biryani, Ice Cream, Desserts, Beverages, North Indian, Fast Food, Beverages, Ice Cream, South Indian, Desserts, South Indian, Biryani, North Indian, North Indian, Chinese, Andhra, Mughlai, Beverages, Kebab, Biryani, Seafood, North Indian, Chinese, South Indian, Healthy Food, Fast Food, Beverages, Street Food, Chinese, Beverages, Chinese, North Indian, Fast Food, Rolls, North Indian, Chinese, Kerala"
149.0,234.0,619.2307692307693,3.9205128205128204,"Desserts, Fast Food, Beverages, Cafe, American, Coffee, Steak, Beverages, Fast Food, Continental, European, BBQ, Chinese, Asian, Cafe, American, Burger, Beverages, Desserts, Continental, Finger Food, Chinese, North Indian, Italian, Beverages, Continental, North Indian, Pizza, BBQ, Continental, North Indian, American, Asian, Chinese, Pizza, Desserts, Beverages, North Indian, Chinese, Burger, Rolls, Pizza, Momos, Continental, Beverages, Cafe, Continental, Beverages, North Indian, South Indian, Biryani, Mughlai, Fast Food, Desserts, Beverages, North Indian, Chinese, Thai, South Indian, Continental, Beverages, Chinese, North Indian, Finger Food, Continental, Beverages, South Indian, North Indian, Continental, Chinese, Mangalorean, Italian, Beverages, North Indian, Mughlai, Chinese, Beverages, Cafe, Continental, Asian, Italian, North Indian, North Indian, Healthy Food, Beverages, Mughlai, Arabian, Afghan, Biryani, Kebab, Street Food, Beverages, Cafe, Continental, Burger, Fast Food, Beverages, Cafe, Continental, Italian, Burger, Pizza, Street Food, Desserts, Beverages, North Indian, Street Food, Mithai, Mithai, Street Food, Beverages, North Indian, Mughlai, Seafood, South Indian, Kerala, Seafood, Desserts, Ice Cream, Beverages, Desserts, Beverages, Fast Food, Continental, Fast Food, Desserts, Beverages, Finger Food, Continental, Chinese, Italian, North Indian, Beverages, Cafe, Healthy Food, Pizza, Beverages, Fast Food, Bakery, Desserts, Asian, Nepalese, Momos, Korean, Beverages, Kerala, South Indian, Continental, Cafe, Fast Food, Steak, Italian, Desserts, Beverages, North Indian, Chinese, Biryani, North Indian, Chinese, Italian, Street Food, Desserts, Continental, Italian, Beverages, North Indian, Mughlai, Chinese, Fast Food, American, Chinese, Beverages, Cafe, Continental, Chinese, Italian, Continental, Mediterranean, North Indian, Chinese, Finger Food, North Indian, Italian, Pizza, Chinese, Fast Food, Desserts, Beverages, Kerala, BBQ, Turkish, Middle Eastern, Lebanese, North Indian, Mughlai, Beverages, Chinese, Continental, North Indian, Burger, Pizza, Seafood, Desserts, Cafe, Continental, Italian, Fast Food, Beverages, Chinese, Biryani, North Indian, Chinese, Mughlai, Kebab, Seafood, Desserts, Beverages, Coffee, Cafe, Fast Food, Chinese, Beverages, Ice Cream, Beverages, Tibetan, Nepalese, Momos, North Indian, Chinese, Assamese, Desserts, Beverages, South Indian, North Indian, Mughlai, Biryani, Chinese, Fast Food, Beverages, North Indian, Chinese, Mughlai, Cafe, Pizza, Continental, Desserts, North Indian, Chinese, Naga, Cafe, North Indian, Healthy Food, Street Food, Desserts, Tibetan, Chinese, Momos, Kerala, Seafood, North Indian, Biryani, Tibetan, Chinese, Thai, North Indian, Street Food, Beverages, Cafe, Fast Food, Italian, Desserts, Fast Food, Chinese, Bengali, South Indian, Biryani, Beverages, Chinese, Tibetan, Momos, Cafe, Italian, Continental, Continental, American, Pizza, BBQ, North Indian, Chinese, Chinese, Thai, Seafood, Andhra, Biryani, North Indian, Ice Cream, Desserts, Beverages, Assamese, Tea, Healthy Food, American, Lebanese, Mediterranean, European, Middle Eastern, Juices, South Indian, Ice Cream, Desserts, Cafe, Andhra, Biryani, South Indian, Mediterranean, North Indian, Italian, Chinese, Continental, Fast Food, Italian, Chinese, Beverages, Street Food, Beverages, Rolls, Continental, Chinese, Fast Food, Beverages, Street Food, Chettinad, Biryani, Chinese, Seafood, South Indian, Continental, North Indian, Chinese, Asian, Finger Food, BBQ, Fast Food, Beverages, Healthy Food, Continental, Italian, Beverages, South Indian, Biryani, Desserts, Beverages, Ice Cream, Fast Food, Continental, Italian, Sandwich, Salad, Fast Food, Beverages, Finger Food, Continental, Fast Food, Beverages, Italian, North Eastern, Fast Food, Cafe, Healthy Food, Desserts, Fast Food, North Eastern, Chinese, Cafe, Fast Food, Chinese, Desserts, Beverages, Continental, Pizza, Burger, Pizza, Mithai, Street Food, Arabian, North Indian, Chinese, Fast Food, Cafe, Beverages, Fast Food, Juices, Coffee, Fast Food, Chinese, Beverages, Desserts, Fast Food, Kerala, Chinese, South Indian, Beverages, Fast Food, North Indian, Street Food, Beverages, Chinese, North Indian, Continental, Fast Food, Oriental, South Indian, Beverages, Rajasthani, North Indian, Burger, Fast Food, Beverages, Awadhi, Kebab, Continental, Parsi, Chinese, North Indian, Italian, Steak, Asian, Continental, North Indian, Juices, Beverages, Goan, Mangalorean, Bar Food, South Indian, Seafood, Biryani, South Indian, North Indian, Street Food, Chinese, Beverages, Salad, Healthy Food, Beverages, Sandwich, North Indian, Mughlai, Odia, North Indian, Fast Food, North Indian, Bengali, Chinese, Fast Food, Pizza, Street Food, Desserts, Fast Food, Healthy Food, Beverages, Turkish, Lebanese, Mediterranean, North Indian, Street Food, South Indian, Andhra, Cafe, Italian, Fast Food, Biryani, Hyderabadi, Mughlai, Kebab, North Indian, Chinese, Fast Food, Chinese, North Indian, Mughlai, Lebanese, Kebab, Biryani, Beverages, Continental, Fast Food, Burger, Pizza, Chinese, Beverages, Finger Food, Fast Food, Chinese, Beverages, South Indian, North Indian, Chinese, Street Food, Ice Cream, Desserts, Beverages, South Indian, Chinese, Chinese, North Indian, South Indian, BBQ, Lebanese, South Indian, North Indian, Chinese, Bengali, North Indian, Chinese, Fast Food, Beverages, North Indian, Chinese, Street Food, Fast Food, Desserts, Beverages, North Indian, South Indian, Chinese, Arabian, Sandwich, Fast Food, Italian, Biryani, North Indian, South Indian, Pizza, North Indian, South Indian, Chinese, Continental, Italian, Kerala, South Indian, Biryani, Finger Food, North Indian, Asian, European, North Indian, Gujarati, Maharashtrian, Cafe, Italian, Fast Food, Beverages, Lebanese, Wraps, Fast Food, Salad, Healthy Food, Rolls, Beverages, South Indian, Mangalorean, Beverages, Biryani, South Indian, Seafood, North Indian, Mughlai, Chettinad, Asian, Beverages, Desserts, Arabian, Chinese, Momos, Asian, Beverages, North Indian, Arabian, Kashmiri, North Indian, Rolls, Beverages, Desserts, Beverages, Ice Cream, Desserts, North Indian, Fast Food, Street Food, Tea, Beverages, North Indian, Fast Food, Kebab, Rolls, Beverages, Bakery, South Indian, Fast Food, Beverages, South Indian, Biryani, Fast Food, Tea, Beverages, Fast Food, Fast Food, South Indian, North Indian, Chinese, Street Food, South Indian, North Indian, Ice Cream, Desserts, Cafe, Beverages, Kerala, Chinese, North Indian, South Indian, Beverages, Ice Cream, North Indian, Arabian, Chinese, Kerala, South Indian, Biryani, Seafood, South Indian, North Indian, Fast Food, Street Food, Mithai, Bakery, Street Food, Juices, Beverages, Andhra, Biryani, Mexican, Continental, North Indian, Chinese, Mangalorean, Desserts, Beverages, Pizza, Pasta, American, Pizza, Burger, Bengali, North Indian, Finger Food, South Indian, North Indian, Street Food, Fast Food, Tea, Tea, Fast Food, Street Food, North Indian, Fast Food, Kebab, Beverages, Rolls, Biryani, Fast Food, North Indian, Chinese, Fast Food, Beverages, Finger Food, North Indian, Seafood, Mangalorean, Chinese, North Indian, Mughlai, Biryani, Kebab, Rolls, Chinese, North Indian, South Indian, Kerala, Chinese, North Indian, Kerala, Chinese, North Indian, Lebanese, Biryani, North Indian, Bengali, Chinese, Chinese, Mongolian, South Indian, Seafood, Biryani, Chinese"
150.0,18.0,422.22222222222223,3.638888888888889,"Pizza, Italian, Beverages, Tibetan, Chinese, Chinese, South Indian, Mangalorean, South Indian, North Indian, Chinese, Mughlai, Chettinad, South Indian, Biryani, Andhra, North Indian, Beverages, South Indian, North Indian, Chinese, Beverages, Ice Cream, Desserts, Fast Food, Beverages, Chinese, North Eastern, Beverages, North Indian, Chinese, Kebab, Mughlai, North Indian, Fast Food, South Indian, North Indian, Chinese, Street Food, North Indian, Chinese, Biryani, North Indian, South Indian, Chinese, Rolls, BBQ, Andhra, Chinese, Biryani, North Indian, North Indian, Biryani, Beverages, Fast Food, Nepalese, Chinese"
151.0,73.0,1477.3972602739725,3.9835616438356167,"American, Continental, Fast Food, Beverages, European, Asian, Bar Food, Beverages, Desserts, Chinese, Asian, Continental, BBQ, Desserts, Italian, Sandwich, Fast Food, South Indian, Modern Indian, Beverages, Ice Cream, Desserts, Beverages, Andhra, Biryani, Mangalorean, Konkan, Seafood, Kerala, Thai, Seafood, Chinese, Continental, Fast Food, Cafe, Beverages, Chinese, Seafood, Continental, Desserts, Beverages, American, Italian, Continental, Desserts, Beverages, Bar Food, Goan, Mangalorean, Pizza, Seafood, American, Mexican, Italian, Steak, Mangalorean, South Indian, Bakery, Greek, Mediterranean, Fast Food, Italian, Finger Food, Continental, Italian, Mediterranean, Fast Food, Chinese, Continental, North Indian, Asian, Continental, North Indian, Italian, Continental, Asian, North Indian, South Indian, Desserts, American, North Indian, European, Tex-Mex, Andhra, South Indian, Biryani, Beverages, Bakery, Cafe, Desserts, Beverages, Asian, Seafood, Chinese, Desserts, Beverages, Kerala, Seafood, Bar Food, North Indian, Chinese, Continental, North Indian, South Indian, Chinese, Juices, North Indian, Asian, Modern Indian, Finger Food, Japanese, Chinese, Thai, Asian, Continental, North Indian, Chettinad, North Indian, Chinese, Fast Food, Desserts, Chinese, Biryani, Rolls, North Indian, Asian, North Indian, South Indian, Mediterranean, European, American, Italian, Japanese, Sushi, Thai, Korean, Chinese, Continental, Seafood, Salad, Desserts, Beverages, Pasta, Pizza, Italian, North Indian, North Indian, Mughlai, North Indian, Desserts, Kebab, Mughlai, North Indian, Chinese, South Indian, Desserts, Street Food, Desserts, Tea, North Indian, Chinese, Biryani, Rolls, North Indian, Mediterranean, Chinese, North Indian, Continental, Italian, Fast Food, South Indian, Desserts, Beverages, Kerala, North Indian, Chinese, Cafe, Fast Food, Desserts, Beverages, North Indian, South Indian, North Indian, Chinese, Beverages, North Indian, Chinese, Mediterranean, Kerala, South Indian, North Indian, Chinese, Bakery, Desserts, South Indian, Chinese, Chinese, Thai, Cafe, Healthy Food, Asian, Continental, Rolls, Beverages, Finger Food, Continental, North Indian, Fast Food, Desserts, Beverages, North Indian, Chinese, Biryani, Lebanese, South Indian, North Indian, Chinese, Desserts, Beverages, Beverages, Desserts, Ice Cream, Cafe, North Indian, Fast Food, Desserts, Beverages, North Indian, Chinese, Bakery, Fast Food, Desserts, Burger, Pizza, Sandwich"
152.0,36.0,506.94444444444446,3.782857142857143,"Malaysian, Singaporean, Thai, Pizza, North Indian, Seafood, Chinese, Fast Food, Rolls, Sandwich, Mangalorean, Seafood, Fast Food, North Indian, Mughlai, Finger Food, Pizza, Tibetan, Desserts, Beverages, Cafe, Italian, Beverages, Desserts, Continental, Thai, Beverages, Coffee, Arabian, Chinese, North Indian, Fast Food, Italian, Lebanese, BBQ, Beverages, Burger, Fast Food, American, Burger, Pizza, Fast Food, Beverages, Desserts, Mediterranean, Arabian, Lebanese, Arabian, Chinese, Fast Food, North Indian, South Indian, Beverages, Cafe, American, Continental, Steak, Burger, Pizza, American, Beverages, Desserts, South Indian, North Indian, Chinese, Beverages, Continental, Fast Food, North Indian, Chinese, North Indian, Chinese, South Indian, Rolls, Kebab, South Indian, Street Food, Mithai, Cafe, Continental, Salad, Fast Food, Continental, Beverages, Biryani, North Indian, Mughlai, North Indian, Chinese, Beverages, Street Food, Beverages, Ice Cream, Lebanese, North Indian, Chinese, Biryani, Fast Food, Rolls"
153.0,43.0,430.2325581395349,3.7674418604651163,"North Indian, Arabian, Mughlai, Seafood, North Indian, Biryani, Arabian, Mughlai, North Indian, Chinese, Fast Food, Beverages, Ice Cream, Sandwich, Fast Food, Street Food, Beverages, Kebab, Iranian, North Indian, Biryani, Rolls, Biryani, Kebab, North Indian, Mughlai, Chinese, Seafood, Cafe, Bakery, Fast Food, Beverages, Arabian, Desserts, Burger, Sandwich, North Indian, Chinese, Desserts, South Indian, Beverages, Juices, Ice Cream, Desserts, North Indian, Chinese, Rolls, Chinese, Sandwich, Fast Food, Beverages, Cafe, Continental, Italian, Fast Food, Beverages, South Indian, Chettinad, Chinese, Lebanese, Biryani, Mithai, North Indian, Rolls, Desserts, Ice Cream, Bakery, Street Food, Fast Food, Juices, Beverages, North Indian, Chinese, Mughlai, Rolls, Arabian, North Indian, Mughlai, Fast Food, Mughlai, North Indian, Chinese, Rolls, North Indian, Chinese, Biryani, Kebab, Continental, Chinese, Steak, Cafe, Beverages, South Indian, Kerala, Chinese, Arabian, North Indian, Mughlai, Tea, Beverages, Street Food, North Indian, Fast Food, Cafe, South Indian, Biryani, Kebab, Chinese, North Indian, South Indian, Mughlai, South Indian, Fast Food, Beverages, North Indian, Chinese, Biryani, South Indian, Fast Food, Beverages, Chinese, South Indian, Tamil"
154.0,8.0,412.5,3.425,"North Indian, Mughlai, Chinese, Desserts, Lebanese, Sandwich, Kerala, Juices, Beverages, Fast Food, Kebab, Fast Food, Pizza, Fast Food, North Indian, Chinese, North Indian, Street Food, Chinese, Juices, Beverages, Mughlai, Biryani, South Indian, Biryani, South Indian, North Indian, Chinese, Kebab, Mughlai, Mangalorean, Seafood"
155.0,33.0,709.0909090909091,3.778787878787879,"North Indian, Mughlai, Biryani, North Indian, Biryani, Chinese, Street Food, Continental, Continental, North Indian, Chinese, American, Fast Food, Biryani, Andhra, Chinese, North Indian, South Indian, Street Food, North Indian, Kerala, North Indian, Chinese, Seafood, Beverages, South Indian, Andhra, Biryani, Chinese, Andhra, North Indian, Chinese, Pizza, North Indian, Sandwich, Fast Food, Biryani, North Indian, Chinese, Andhra, North Indian, Chinese, Biryani, North Indian, Street Food, Continental, European, Italian, Rolls, Fast Food, Biryani, Andhra, Biryani, Kebab, Desserts, Ice Cream, Beverages, Andhra, Biryani, Seafood, Chinese, Cafe, Salad, Italian, American, Sandwich, Burger, Beverages, Healthy Food, Italian, Fast Food, Rajasthani, North Indian, North Indian, Chinese, Biryani, Chinese, Fast Food, North Indian, Beverages, South Indian, Kebab, Desserts, North Indian, Chinese, Continental, South Indian, Chinese, Andhra, South Indian, Andhra, Beverages, Street Food, North Indian, Beverages, Rajasthani, North Indian, Chinese, Chinese, North Indian, Kerala, South Indian, Chinese"
156.0,4.0,425.0,3.65,"Bengali, Chinese, Fast Food, North Indian, Chinese, Biryani, Chinese, Rolls, Fast Food, Andhra, Chinese, Biryani"
157.0,4.0,212.5,3.725,"South Indian, North Indian, Street Food, Juices, Chinese, Sandwich, South Indian, North Indian, Kebab, Rolls"
158.0,2.0,350.0,3.5999999999999996,"Chinese, Chinese, South Indian, North Indian, Beverages"
159.0,11.0,431.8181818181818,3.563636363636364,"Andhra, Biryani, Mughlai, Pizza, North Indian, Biryani, Chinese, Arabian, Beverages, Kerala, South Indian, South Indian, Chinese, Andhra, Biryani, Cafe, Chinese, Fast Food, North Indian, Fast Food, Beverages, North Indian, Chinese, Chinese, North Indian, Biryani, Beverages, Juices, Fast Food"
160.0,0.0,,,
161.0,7.0,471.42857142857144,3.442857142857143,"South Indian, North Indian, Chinese, Cafe, Fast Food, North Indian, North Indian, Chinese, South Indian, Continental, Beverages, North Indian, Chinese, Fast Food, Chinese, North Indian"
162.0,1.0,550.0,3.9,"Pizza, Fast Food"
163.0,1.0,500.0,3.9,"Bengali, Seafood, Rolls"
164.0,6.0,433.3333333333333,3.75,"North Indian, Continental, Italian, Pizza, Burger, Sandwich, Beverages, Fast Food, Ice Cream, Beverages, Burger, Sandwich, Wraps, North Indian, Fast Food, Pizza, Fast Food, Andhra, Biryani, Fast Food, Sandwich, Beverages"
165.0,34.0,401.47058823529414,3.597058823529412,"Fast Food, Rolls, Beverages, South Indian, Chinese, North Indian, North Indian, Chettinad, South Indian, Chinese, Beverages, Lebanese, Fast Food, Beverages, North Indian, Chinese, Andhra, Biryani, North Indian, Chinese, Hyderabadi, Mughlai, Seafood, Healthy Food, Beverages, North Indian, Chinese, Street Food, Juices, North Indian, Chinese, BBQ, Fast Food, Rolls, Kebab, Healthy Food, Sandwich, Salad, Beverages, Juices, North Indian, Chinese, Continental, Mangalorean, Biryani, Hyderabadi, North Indian, Chinese, Andhra, Seafood, South Indian, North Indian, Chinese, Street Food, Beverages, Bakery, Fast Food, Fast Food, Rolls, Beverages, Juices, Burger, Sandwich, Fast Food, Juices, Beverages, Fast Food, Beverages, Bakery, Mithai, Beverages, Fast Food, Biryani, North Indian, Mughlai, Chinese, Beverages, Desserts, Biryani, North Indian, Mughlai, Arabian, BBQ, Fast Food, Biryani, South Indian, Bakery, Desserts, Chinese, Rolls, Momos, Biryani, North Indian, Mughlai, Biryani, Chinese, North Indian, Rolls, Kerala, Biryani, Beverages, South Indian, Kerala, North Indian, Chinese, South Indian, Beverages, Rolls, Biryani, Chinese, Chinese, Fast Food, Beverages, South Indian, Chinese, Andhra, North Indian"
166.0,109.0,531.1926605504588,3.8724770642201833,"South Indian, Cafe, American, Burger, Sandwich, Desserts, Beverages, Steak, Continental, Fast Food, BBQ, Beverages, North Indian, Chinese, Italian, Fast Food, Beverages, Desserts, South Indian, North Indian, Chinese, Beverages, Desserts, Burger, Fast Food, Wraps, Beverages, Desserts, Modern Indian, South Indian, Pizza, Burger, Rolls, North Indian, Continental, Mexican, Chinese, Desserts, Beverages, Bakery, Desserts, Ice Cream, Thai, South Indian, Italian, Fast Food, Bar Food, Desserts, Beverages, Steak, Ice Cream, Desserts, Beverages, Cafe, Continental, Salad, Fast Food, Italian, American, Beverages, Biryani, Desserts, Ice Cream, Beverages, Mexican, Fast Food, Mangalorean, Seafood, North Indian, Chinese, Finger Food, Asian, Bar Food, Asian, Thai, North Indian, Chinese, Finger Food, Seafood, Andhra, Biryani, Japanese, Korean, Sushi, Asian, Finger Food, Continental, North Indian, Salad, Chinese, Mughlai, Seafood, Italian, Finger Food, Continental, North Indian, Chinese, Beverages, Sushi, Continental, Asian, American, Italian, Mexican, Beverages, Tea, Fast Food, Beverages, Continental, BBQ, Arabian, Continental, North Indian, Middle Eastern, Chinese, Beverages, Continental, Fast Food, Healthy Food, Desserts, Beverages, South Indian, Kerala, North Indian, Cafe, Fast Food, Asian, Beverages, North Indian, Chinese, Chettinad, Andhra, Lebanese, South Indian, Street Food, North Indian, South Indian, Chinese, Biryani, Kerala, Chinese, Seafood, Mithai, Street Food, Fast Food, Beverages, Coffee, Beverages, Lebanese, Kebab, Rolls, South Indian, Biryani, Mughlai, Chinese, North Indian, Andhra, Hyderabadi, Seafood, Andhra, North Indian, Chinese, Mughlai, North Indian, Chinese, Continental, Fast Food, Beverages, Sandwich, South Indian, Desserts, North Indian, Chinese, Beverages, Mithai, Street Food, North Indian, Continental, Chinese, Fast Food, Beverages, Mangalorean, Seafood, Italian, Mexican, North Indian, Chinese, Continental, South Indian, Beverages, Fast Food, Irish, Italian, Beverages, Desserts, Kerala, North Indian, Chinese, Seafood, Biryani, Chinese, North Indian, Kerala, Biryani, South Indian, North Indian, Burger, American, Continental, North Indian, Biryani, Kerala, South Indian, Beverages, Rolls, Fast Food, Burger, Andhra, North Indian, Seafood, Chinese, South Indian, Andhra, North Indian, Biryani, Kerala, South Indian, North Indian, Street Food, Beverages, Chinese, South Indian, North Indian, Fast Food, Beverages, Kerala, South Indian, Chinese, North Indian, Biryani, Beverages, Bakery, Desserts, Fast Food, Beverages, Chinese, Fast Food, American, European, Lebanese, Desserts, Beverages, Juices, Ice Cream, Chinese, Seafood, South Indian, Biryani, Desserts, Beverages, Fast Food, Ice Cream, Juices, South Indian, North Indian, Chinese, Street Food, Desserts, Ice Cream, Beverages, Momos, Tibetan, Bakery, Chinese, North Indian, Biryani, South Indian, Chinese, Fast Food, Beverages, Continental, Bakery, Desserts, Beverages, Italian, Fast Food, Continental, Pizza, Sandwich, Pasta, Burger, Beverages, Chinese, Kebab, Biryani, North Indian, Seafood, Andhra, Kerala, Chinese, Arabian, North Indian, Biryani, Beverages, Desserts, Fast Food, Beverages, Sandwich, Fast Food, Beverages, North Indian, Chinese, Beverages, Street Food, Bihari, North Indian, Fast Food, Chinese, North Indian, South Indian, Beverages, Healthy Food, Pizza, Continental, Sandwich, Italian, Beverages, North Indian, Chinese, Mughlai, Andhra, Biryani, Street Food, Fast Food, Desserts, North Indian, Chinese, Fast Food, Finger Food, Italian, South Indian, Chettinad, North Indian, Fast Food, Street Food, Beverages, South Indian, Chinese, North Indian, North Indian, Biryani, Seafood, Lebanese, Fast Food, Beverages, Chinese, Biryani, South Indian, Kebab, Biryani, Chinese, North Indian, Beverages, North Indian, Chinese, Biryani, Mughlai, Desserts, North Indian, Chinese, Street Food, Fast Food, Biryani, Mughlai, Seafood, Rolls, South Indian, North Indian, Chinese, Beverages, Desserts, Street Food, Biryani, North Indian, South Indian, Beverages"
167.0,78.0,558.974358974359,3.8128205128205126,"Italian, European, Pizza, Pasta, Salad, Desserts, Beverages, North Indian, South Indian, Chinese, Continental, Mangalorean, Cafe, Continental, Beverages, Asian, Indonesian, Japanese, Sushi, Thai, Finger Food, North Indian, Beverages, American, Pizza, Burger, Steak, Sandwich, Continental, Beverages, North Indian, Chinese, Beverages, Cafe, American, Italian, Modern Indian, North Indian, Chinese, Fast Food, Italian, Beverages, Desserts, Pizza, Fast Food, Beverages, Arabian, Beverages, Bakery, Desserts, Ice Cream, Desserts, Beverages, Cafe, Continental, Fast Food, Beverages, Desserts, Mexican, Fast Food, Wraps, Beverages, European, Continental, North Indian, Asian, Beverages, Desserts, Ice Cream, North Indian, Biryani, European, American, Continental, North Indian, Steak, Cafe, North Indian, Street Food, American, Continental, Cafe, Italian, Sandwich, Cafe, Fast Food, Burger, Beverages, Street Food, North Indian, Chinese, Biryani, Bengali, Rolls, Pasta, Pizza, Italian, North Indian, Chinese, Kebab, Finger Food, North Indian, Chinese, Chinese, Raw Meats, Fast Food, Salad, Finger Food, BBQ, Wraps, Healthy Food, North Indian, Chinese, Beverages, Desserts, North Indian, Goan, Biryani, Seafood, North Indian, Chinese, Desserts, Beverages, Biryani, Continental, North Indian, Mughlai, North Indian, Beverages, North Indian, Chinese, Biryani, Fast Food, Fast Food, Beverages, Desserts, Bengali, North Indian, Chinese, Mughlai, Desserts, Kerala, North Indian, Fast Food, North Indian, Chinese, Seafood, Beverages, Desserts, Mughlai, Beverages, Chinese, Fast Food, Beverages, Sandwich, Burger, Rolls, Lebanese, Continental, Steak, Seafood, Italian, Kerala, South Indian, Chettinad, Cafe, Salad, Fast Food, Beverages, Biryani, Kebab, North Indian, Street Food, Fast Food, Beverages, Cafe, Chinese, North Indian, Fast Food, Desserts, Beverages, Finger Food, North Indian, Italian, Continental, Beverages, American, Fast Food, Italian, Sandwich, Salad, Fast Food, Cafe, Chinese, North Indian, Beverages, Juices, Kerala, Beverages, Biryani, South Indian, North Indian, Chinese, Kerala, Beverages, South Indian, Kerala, Chinese, North Indian, North Indian, Mughlai, Chettinad, Fast Food"
168.0,18.0,750.0,3.761111111111111,"Continental, Mexican, Italian, Beverages, North Indian, Desserts, Bar Food, Kerala, Seafood, Desserts, Asian, Continental, North Indian, South Indian, Desserts, North Indian, Kerala, Fast Food, Chinese, Desserts, Beverages, Momos, Rolls, Biryani, North Indian, Chinese, Seafood, Chinese, Thai, Seafood, Desserts, Beverages, Ice Cream, North Indian, Continental, Chinese, European, South Indian, Beverages, Beverages, Fast Food, Juices, Sandwich, Chinese, Andhra, Fast Food, Chinese, North Indian, Beverages, North Indian, Chinese, Continental, Fast Food, Pizza, Pasta, Chinese, North Indian, North Indian, Chinese, South Indian, Fast Food, Rolls, Fast Food, Chinese, Biryani, Chinese"
